cambio;fecha
7,94;22.03.2007
7,94;21.03.2007
7,94;20.03.2007
7,94;19.03.2007
7,94;16.03.2007
7,94;15.03.2007
7,94;14.03.2007
7,94;13.03.2007
7,94;12.03.2007
7,94;09.03.2007
7,94;08.03.2007
7,94;07.03.2007
7,94;06.03.2007
7,94;05.03.2007
7,94;02.03.2007
7,94;01.03.2007
7,94;28.02.2007
7,94;27.02.2007
7,94;26.02.2007
7,94;23.02.2007
7,94;22.02.2007
7,94;21.02.2007
7,94;20.02.2007
7,94;19.02.2007
7,94;16.02.2007
7,94;15.02.2007
7,94;14.02.2007
7,94;13.02.2007
7,94;12.02.2007
7,94;09.02.2007
7,94;08.02.2007
7,94;07.02.2007
7,94;06.02.2007
7,94;05.02.2007
7,94;02.02.2007
7,94;01.02.2007
7,94;31.01.2007
7,94;30.01.2007
7,94;29.01.2007
7,94;26.01.2007
7,94;25.01.2007
7,94;24.01.2007
7,94;23.01.2007
7,94;22.01.2007
7,94;19.01.2007
7,94;18.01.2007
7,94;17.01.2007
7,94;16.01.2007
7,94;15.01.2007
7,94;12.01.2007
7,94;11.01.2007
7,94;10.01.2007
7,94;09.01.2007
7,94;08.01.2007
7,94;05.01.2007
7,94;04.01.2007
7,94;03.01.2007
7,94;02.01.2007
7,94;01.01.2007
7,94;29.12.2006
7,94;28.12.2006
7,94;27.12.2006
7,94;26.12.2006
7,94;25.12.2006
7,94;22.12.2006
7,94;21.12.2006
7,94;20.12.2006
7,94;19.12.2006
7,94;18.12.2006
7,94;15.12.2006
7,94;14.12.2006
7,94;13.12.2006
7,94;12.12.2006
7,94;11.12.2006
7,94;08.12.2006
7,94;07.12.2006
7,94;06.12.2006
7,94;05.12.2006
7,94;04.12.2006
7,94;01.12.2006
7,94;30.11.2006
7,94;29.11.2006
7,94;28.11.2006
7,94;27.11.2006
7,94;24.11.2006
7,94;23.11.2006
7,94;22.11.2006
7,94;21.11.2006
7,94;20.11.2006
7,94;17.11.2006
7,94;16.11.2006
7,94;15.11.2006
7,94;14.11.2006
7,94;13.11.2006
7,94;10.11.2006
7,94;09.11.2006
7,94;08.11.2006
7,94;07.11.2006
7,94;06.11.2006
7,94;03.11.2006
7,94;02.11.2006
7,94;01.11.2006
7,94;31.10.2006
7,94;30.10.2006
7,94;27.10.2006
7,94;26.10.2006
7,94;25.10.2006
7,94;24.10.2006
7,94;23.10.2006
7,94;20.10.2006
7,94;19.10.2006
7,94;18.10.2006
7,94;17.10.2006
7,94;16.10.2006
7,94;13.10.2006
7,94;12.10.2006
7,94;11.10.2006
7,94;10.10.2006
7,94;09.10.2006
7,94;06.10.2006
7,94;05.10.2006
7,94;04.10.2006
7,94;03.10.2006
7,94;02.10.2006
7,94;29.09.2006
7,94;28.09.2006
7,94;27.09.2006
7,94;26.09.2006
7,94;25.09.2006
7,94;22.09.2006
7,94;21.09.2006
7,94;20.09.2006
7,94;19.09.2006
7,94;18.09.2006
7,94;15.09.2006
7,94;14.09.2006
7,94;13.09.2006
7,94;12.09.2006
7,94;11.09.2006
7,94;08.09.2006
7,94;07.09.2006
7,94;06.09.2006
7,94;05.09.2006
7,94;04.09.2006
7,94;01.09.2006
7,94;31.08.2006
7,94;30.08.2006
7,94;29.08.2006
7,94;28.08.2006
7,94;25.08.2006
7,94;24.08.2006
7,94;23.08.2006
7,94;22.08.2006
7,94;21.08.2006
7,94;18.08.2006
7,94;17.08.2006
7,94;16.08.2006
7,94;15.08.2006
7,94;14.08.2006
7,94;11.08.2006
7,94;10.08.2006
7,94;09.08.2006
7,94;08.08.2006
7,94;07.08.2006
7,94;04.08.2006
7,94;03.08.2006
7,94;02.08.2006
7,94;01.08.2006
7,94;31.07.2006
7,94;28.07.2006
7,94;27.07.2006
7,94;26.07.2006
7,94;25.07.2006
7,94;24.07.2006
7,94;21.07.2006
7,94;20.07.2006
7,94;19.07.2006
7,94;18.07.2006
7,94;17.07.2006
7,94;14.07.2006
7,94;13.07.2006
7,94;12.07.2006
7,94;11.07.2006
7,94;10.07.2006
7,94;07.07.2006
7,94;06.07.2006
7,94;05.07.2006
7,94;04.07.2006
7,94;03.07.2006
7,94;30.06.2006
7,94;29.06.2006
7,94;28.06.2006
7,94;27.06.2006
7,94;26.06.2006
7,94;23.06.2006
7,94;22.06.2006
7,94;21.06.2006
7,94;20.06.2006
7,94;19.06.2006
7,94;16.06.2006
7,95;15.06.2006
7,95;14.06.2006
7,95;13.06.2006
7,95;12.06.2006
7,95;09.06.2006
7,95;08.06.2006
7,95;07.06.2006
7,95;06.06.2006
7,95;05.06.2006
7,95;02.06.2006
7,95;01.06.2006
7,95;31.05.2006
7,95;30.05.2006
7,95;29.05.2006
7,95;26.05.2006
7,95;25.05.2006
7,95;24.05.2006
7,95;23.05.2006
7,95;22.05.2006
7,95;19.05.2006
7,95;18.05.2006
7,95;17.05.2006
7,95;16.05.2006
7,95;15.05.2006
7,95;12.05.2006
7,95;11.05.2006
7,95;10.05.2006
7,95;09.05.2006
7,95;08.05.2006
7,95;05.05.2006
7,95;04.05.2006
7,95;03.05.2006
7,95;02.05.2006
7,95;01.05.2006
7,95;28.04.2006
7,95;27.04.2006
7,95;26.04.2006
7,95;25.04.2006
7,95;24.04.2006
7,95;21.04.2006
7,95;20.04.2006
7,95;19.04.2006
7,95;18.04.2006
7,95;17.04.2006
7,95;14.04.2006
7,95;13.04.2006
7,95;12.04.2006
7,95;11.04.2006
7,95;10.04.2006
7,95;07.04.2006
7,95;06.04.2006
7,95;05.04.2006
7,95;04.04.2006
7,95;03.04.2006
7,95;31.03.2006
7,95;30.03.2006
7,95;29.03.2006
7,95;28.03.2006
7,95;27.03.2006
7,95;24.03.2006
7,95;23.03.2006
7,95;22.03.2006
7,95;21.03.2006
7,95;20.03.2006
7,95;17.03.2006
7,95;16.03.2006
7,95;15.03.2006
7,95;14.03.2006
7,95;13.03.2006
7,95;10.03.2006
7,95;09.03.2006
7,95;08.03.2006
7,95;07.03.2006
7,95;06.03.2006
7,95;03.03.2006
7,95;02.03.2006
7,95;01.03.2006
7,95;28.02.2006
7,95;27.02.2006
7,95;24.02.2006
7,95;23.02.2006
7,95;22.02.2006
7,95;21.02.2006
7,95;20.02.2006
7,95;17.02.2006
7,95;16.02.2006
7,95;15.02.2006
7,95;14.02.2006
7,95;13.02.2006
7,95;10.02.2006
7,95;09.02.2006
7,95;08.02.2006
7,95;07.02.2006
7,95;06.02.2006
7,95;03.02.2006
7,95;02.02.2006
7,95;01.02.2006
7,95;31.01.2006
7,95;30.01.2006
7,95;27.01.2006
7,95;26.01.2006
7,95;25.01.2006
7,95;24.01.2006
7,95;23.01.2006
7,95;20.01.2006
7,95;19.01.2006
7,95;18.01.2006
7,95;17.01.2006
7,95;16.01.2006
7,95;13.01.2006
7,95;12.01.2006
7,95;11.01.2006
7,95;10.01.2006
7,95;09.01.2006
7,95;06.01.2006
7,95;05.01.2006
7,95;04.01.2006
7,95;03.01.2006
7,95;02.01.2006
7,95;30.12.2005
7,95;29.12.2005
7,95;28.12.2005
7,95;27.12.2005
7,95;26.12.2005
7,95;23.12.2005
7,95;22.12.2005
7,95;21.12.2005
7,95;20.12.2005
7,95;19.12.2005
7,95;16.12.2005
7,97;15.12.2005
7,97;14.12.2005
7,97;13.12.2005
7,97;12.12.2005
7,97;09.12.2005
7,97;08.12.2005
7,97;07.12.2005
7,97;06.12.2005
7,97;05.12.2005
7,97;02.12.2005
7,97;01.12.2005
7,97;30.11.2005
7,97;29.11.2005
7,97;28.11.2005
7,97;25.11.2005
7,97;24.11.2005
7,97;23.11.2005
7,97;22.11.2005
7,97;21.11.2005
7,97;18.11.2005
7,97;17.11.2005
7,97;16.11.2005
7,97;15.11.2005
7,97;14.11.2005
7,97;11.11.2005
7,97;10.11.2005
7,97;09.11.2005
7,97;08.11.2005
7,97;07.11.2005
7,97;04.11.2005
7,97;03.11.2005
7,97;02.11.2005
7,97;01.11.2005
7,97;31.10.2005
7,97;28.10.2005
7,97;27.10.2005
7,97;26.10.2005
8;25.10.2005
8;24.10.2005
8;21.10.2005
8;20.10.2005
8;19.10.2005
8;18.10.2005
8;17.10.2005
8;14.10.2005
8;13.10.2005
8;12.10.2005
8;11.10.2005
8;10.10.2005
8;07.10.2005
8;06.10.2005
8;05.10.2005
8;04.10.2005
8;03.10.2005
8,005;30.09.2005
8,005;29.09.2005
8,005;28.09.2005
8,005;27.09.2005
8,005;26.09.2005
8,005;23.09.2005
8,005;22.09.2005
8,005;21.09.2005
8,005;20.09.2005
8,005;19.09.2005
8,005;16.09.2005
8,005;15.09.2005
8,005;14.09.2005
8,005;13.09.2005
8,005;12.09.2005
8,005;09.09.2005
8,005;08.09.2005
8,005;07.09.2005
8,005;06.09.2005
8,005;05.09.2005
8,005;02.09.2005
8,005;01.09.2005
8,037;31.08.2005
8,037;30.08.2005
8,037;29.08.2005
8,037;26.08.2005
8,037;25.08.2005
8,037;24.08.2005
8,037;23.08.2005
8,037;22.08.2005
8,037;19.08.2005
8,037;18.08.2005
8,037;17.08.2005
8,037;16.08.2005
8,037;15.08.2005
8,037;12.08.2005
8,037;11.08.2005
8,037;10.08.2005
8,037;09.08.2005
8,037;08.08.2005
8,037;05.08.2005
8,037;04.08.2005
8,037;03.08.2005
8,037;02.08.2005
8,037;01.08.2005
8,037;29.07.2005
8,037;28.07.2005
8,037;27.07.2005
8,037;26.07.2005
8,037;25.07.2005
8,037;22.07.2005
8,037;21.07.2005
8,037;20.07.2005
8,037;19.07.2005
8,037;18.07.2005
8,072;15.07.2005
8,072;14.07.2005
8,072;13.07.2005
8,072;12.07.2005
8,072;11.07.2005
8,072;08.07.2005
8,072;07.07.2005
8,072;06.07.2005
8,072;05.07.2005
8,072;04.07.2005
8,072;01.07.2005
8,072;30.06.2005
8,072;29.06.2005
8,072;28.06.2005
8,072;27.06.2005
8,072;24.06.2005
8,072;23.06.2005
8,072;22.06.2005
8,072;21.06.2005
8,072;20.06.2005
8,072;17.06.2005
8,072;16.06.2005
8,072;15.06.2005
8,072;14.06.2005
8,072;13.06.2005
8,072;10.06.2005
8,072;09.06.2005
8,072;08.06.2005
8,072;07.06.2005
8,072;06.06.2005
8,072;03.06.2005
8,072;02.06.2005
8,072;01.06.2005
8,072;31.05.2005
8,072;30.05.2005
8,072;27.05.2005
8,072;26.05.2005
8,072;25.05.2005
8,072;24.05.2005
8,072;23.05.2005
8,072;20.05.2005
8,072;19.05.2005
8,072;18.05.2005
8,072;17.05.2005
8,072;16.05.2005
8,072;13.05.2005
8,072;12.05.2005
8,072;11.05.2005
8,072;10.05.2005
8,072;09.05.2005
8,072;06.05.2005
8,072;05.05.2005
8,067;04.05.2005
8,067;03.05.2005
8,067;02.05.2005
8,067;29.04.2005
8,067;28.04.2005
8,067;27.04.2005
8,067;26.04.2005
8,067;25.04.2005
8,067;22.04.2005
8,067;21.04.2005
8,067;20.04.2005
8,067;19.04.2005
8,067;18.04.2005
8,067;15.04.2005
8,067;14.04.2005
8,067;13.04.2005
8,067;12.04.2005
8,067;11.04.2005
8,067;08.04.2005
8,067;07.04.2005
8,067;06.04.2005
8,067;05.04.2005
8,067;04.04.2005
8,067;01.04.2005
8,067;31.03.2005
8,067;30.03.2005
8,067;29.03.2005
8,067;28.03.2005
8,067;25.03.2005
8,067;24.03.2005
8,067;23.03.2005
8,067;22.03.2005
8,067;21.03.2005
8,067;18.03.2005
8,067;17.03.2005
8,067;16.03.2005
8,0545;15.03.2005
8,0545;14.03.2005
8,052;11.03.2005
8,052;10.03.2005
8,052;09.03.2005
8,052;08.03.2005
8,052;07.03.2005
8,052;04.03.2005
8,052;03.03.2005
8,052;02.03.2005
8,052;01.03.2005
8,052;28.02.2005
8,052;25.02.2005
8,052;24.02.2005
8,052;23.02.2005
8,037;22.02.2005
8,037;21.02.2005
8,037;18.02.2005
8,037;17.02.2005
8,037;16.02.2005
8,037;15.02.2005
8,037;14.02.2005
8,037;11.02.2005
8,037;10.02.2005
8,037;09.02.2005
8,037;08.02.2005
8,037;07.02.2005
8,037;04.02.2005
8,037;03.02.2005
8,037;02.02.2005
8,037;01.02.2005
8,037;31.01.2005
8,037;28.01.2005
8,037;27.01.2005
8,037;26.01.2005
8,037;25.01.2005
8,037;24.01.2005
8,037;21.01.2005
8,037;20.01.2005
8,037;19.01.2005
8,037;18.01.2005
8,037;17.01.2005
8,037;14.01.2005
8,032;13.01.2005
8,032;12.01.2005
8,032;11.01.2005
8,032;10.01.2005
8,022;07.01.2005
8,022;06.01.2005
8,022;05.01.2005
8,022;04.01.2005
8,022;03.01.2005
8,022;31.12.2004
8,022;30.12.2004
8,022;29.12.2004
8,022;28.12.2004
8,022;27.12.2004
8,022;24.12.2004
8,022;23.12.2004
8,022;22.12.2004
8,022;21.12.2004
8,022;20.12.2004
8,022;17.12.2004
8,022;16.12.2004
8,022;15.12.2004
8,022;14.12.2004
8,007;13.12.2004
8,007;10.12.2004
8,007;09.12.2004
8,007;08.12.2004
8,007;07.12.2004
8,007;06.12.2004
8,007;03.12.2004
8,007;02.12.2004
8,007;01.12.2004
8,007;30.11.2004
8,007;29.11.2004
8,007;26.11.2004
8,007;24.11.2004
8,007;23.11.2004
8,002;22.11.2004
8,002;19.11.2004
8,002;18.11.2004
8,002;17.11.2004
8,002;16.11.2004
8,002;15.11.2004
8,002;12.11.2004
8,002;11.11.2004
8,002;10.11.2004
8,002;09.11.2004
8,002;08.11.2004
7,992;05.11.2004
7,992;04.11.2004
7,992;03.11.2004
7,992;02.11.2004
7,992;01.11.2004
7,992;29.10.2004
7,992;28.10.2004
7,992;27.10.2004
7,992;26.10.2004
7,992;25.10.2004
7,992;22.10.2004
7,992;21.10.2004
7,992;20.10.2004
7,992;19.10.2004
7,992;18.10.2004
7,992;15.10.2004
7,992;14.10.2004
7,992;13.10.2004
7,992;12.10.2004
7,987;11.10.2004
7,987;08.10.2004
7,977;07.10.2004
7,972;06.10.2004
7,972;05.10.2004
7,972;04.10.2004
7,9835;20.09.2004
7,9285;12.08.2004
7,906;04.06.2004
7,911;07.05.2004
7,911;28.04.2004
7,901;16.04.2004
7,901;22.03.2004
7,648;19.06.2003
7,648;18.06.2003
7,648;17.06.2003
7,6475;16.06.2003
7,6375;13.06.2003
7,6375;12.06.2003
7,6375;11.06.2003
7,63;10.06.2003
7,63;09.06.2003
7,621;06.06.2003
7,621;05.06.2003
7,621;04.06.2003
7,621;03.06.2003
7,621;02.06.2003
7,621;30.05.2003
7,621;29.05.2003
7,61;28.05.2003
7,61;27.05.2003
7,61;26.05.2003
7,61;23.05.2003
7,611;22.05.2003
7,611;21.05.2003
7,611;20.05.2003
7,611;19.05.2003
7,611;16.05.2003
7,611;15.05.2003
7,611;14.05.2003
7,612;13.05.2003
7,602;12.05.2003
7,602;09.05.2003
7,601;08.05.2003
7,601;07.05.2003
7,599;06.05.2003
7,6;05.05.2003
7,6;02.05.2003
7,601;01.05.2003
7,601;30.04.2003
7,599;29.04.2003
7,602;28.04.2003
7,601;25.04.2003
7,602;24.04.2003
7,5995;23.04.2003
7,601;22.04.2003
7,6;21.04.2003
7,597;18.04.2003
7,597;17.04.2003
7,597;16.04.2003
7,597;15.04.2003
7,599;14.04.2003
7,6015;11.04.2003
7,6015;10.04.2003
7,6015;09.04.2003
7,6015;08.04.2003
7,5935;07.04.2003
7,5935;04.04.2003
7,593;03.04.2003
7,593;02.04.2003
7,593;01.04.2003
7,593;31.03.2003
7,593;28.03.2003
7,593;27.03.2003
7,593;26.03.2003
7,593;25.03.2003
7,583;24.03.2003
7,583;21.03.2003
7,583;20.03.2003
7,581;19.03.2003
7,581;18.03.2003
7,582;17.03.2003
7,582;14.03.2003
7,582;13.03.2003
7,582;12.03.2003
7,5735;11.03.2003
7,575;10.03.2003
7,574;07.03.2003
7,564;06.03.2003
7,564;05.03.2003
7,5635;04.03.2003
7,5635;03.03.2003
7,5635;28.02.2003
7,5635;27.02.2003
7,5635;26.02.2003
7,5635;25.02.2003
7,554;24.02.2003
7,554;21.02.2003
7,553;20.02.2003
7,5545;19.02.2003
7,555;18.02.2003
7,555;17.02.2003
7,555;14.02.2003
7,555;13.02.2003
7,557;12.02.2003
7,557;11.02.2003
7,557;10.02.2003
7,557;07.02.2003
7,5535;06.02.2003
7,5535;05.02.2003
7,543;04.02.2003
7,543;03.02.2003
7,543;31.01.2003
7,545;30.01.2003
7,545;29.01.2003
7,535;28.01.2003
7,537;27.01.2003
7,537;24.01.2003
7,5345;23.01.2003
7,5245;22.01.2003
7,5245;21.01.2003
7,5245;20.01.2003
7,5245;17.01.2003
7,5245;16.01.2003
7,527;15.01.2003
7,527;14.01.2003
7,527;13.01.2003
7,527;10.01.2003
7,527;09.01.2003
7,527;08.01.2003
7,527;07.01.2003
7,515;06.01.2003
7,504;03.01.2003
7,4935;02.01.2003
7,4935;01.01.2003
7,4935;31.12.2002
7,4935;30.12.2002
7,4935;27.12.2002
7,483;26.12.2002
7,4735;25.12.2002
7,4735;24.12.2002
7,4735;23.12.2002
7,4635;20.12.2002
7,464;19.12.2002
7,464;18.12.2002
7,464;17.12.2002
7,4635;16.12.2002
7,4635;13.12.2002
7,464;12.12.2002
7,4525;11.12.2002
7,4525;10.12.2002
7,454;09.12.2002
7,453;06.12.2002
7,444;05.12.2002
7,444;04.12.2002
7,443;03.12.2002
7,443;02.12.2002
7,413;29.11.2002
7,41;28.11.2002
7,413;27.11.2002
7,413;26.11.2002
7,413;25.11.2002
7,413;22.11.2002
7,413;21.11.2002
7,413;20.11.2002
7,413;19.11.2002
7,413;18.11.2002
7,413;15.11.2002
7,414;14.11.2002
7,414;13.11.2002
7,414;12.11.2002
7,4135;11.11.2002
7,4135;08.11.2002
7,4035;07.11.2002
7,4035;06.11.2002
7,3935;05.11.2002
7,393;04.11.2002
7,3945;01.11.2002
7,3945;31.10.2002
7,3945;30.10.2002
7,3945;29.10.2002
7,3945;28.10.2002
7,3945;25.10.2002
7,383;24.10.2002
7,383;23.10.2002
7,373;22.10.2002
7,373;21.10.2002
7,373;18.10.2002
7,373;17.10.2002
7,3735;16.10.2002
7,373;15.10.2002
7,373;14.10.2002
7,373;11.10.2002
7,373;10.10.2002
7,374;09.10.2002
7,3735;08.10.2002
7,363;07.10.2002
7,353;04.10.2002
7,3535;03.10.2002
7,3435;02.10.2002
7,343;01.10.2002
7,343;30.09.2002
7,343;27.09.2002
7,343;26.09.2002
7,333;25.09.2002
7,333;24.09.2002
7,333;23.09.2002
7,333;20.09.2002
7,3335;19.09.2002
7,323;18.09.2002
7,3225;17.09.2002
7,313;16.09.2002
7,313;13.09.2002
7,3035;12.09.2002
7,303;11.09.2002
7,303;10.09.2002
7,303;09.09.2002
7,3025;06.09.2002
7,3025;05.09.2002
7,294;04.09.2002
7,2925;03.09.2002
7,2935;02.09.2002
7,2935;30.08.2002
7,293;29.08.2002
7,283;28.08.2002
7,283;27.08.2002
7,273;26.08.2002
7,273;23.08.2002
7,272;22.08.2002
7,265;21.08.2002
7,265;20.08.2002
7,2645;19.08.2002
7,2645;16.08.2002
7,2535;15.08.2002
7,2535;14.08.2002
7,253;13.08.2002
7,253;12.08.2002
7,2535;09.08.2002
7,2445;08.08.2002
7,244;07.08.2002
7,243;06.08.2002
7,243;05.08.2002
7,233;02.08.2002
7,233;01.08.2002
7,234;31.07.2002
7,223;30.07.2002
7,223;29.07.2002
7,2245;26.07.2002
7,2245;25.07.2002
7,2245;24.07.2002
7,2145;23.07.2002
7,204;22.07.2002
7,202;19.07.2002
7,1935;18.07.2002
7,193;17.07.2002
7,183;16.07.2002
7,1835;15.07.2002
7,1445;12.07.2002
7,1445;11.07.2002
7,1445;10.07.2002
7,1445;09.07.2002
7,173;08.07.2002
7,1445;05.07.2002
7,175;04.07.2002
7,175;03.07.2002
7,166;02.07.2002
7,1445;01.07.2002
7,1635;28.06.2002
7,1445;27.06.2002
7,1445;26.06.2002
7,154;25.06.2002
7,1435;24.06.2002
7,1445;21.06.2002
7,133;20.06.2002
7,131;19.06.2002
7,131;18.06.2002
7,132;17.06.2002
7,1325;14.06.2002
7,134;13.06.2002
7,133;12.06.2002
7,133;11.06.2002
7,124;10.06.2002
7,1235;07.06.2002
7,113;06.06.2002
7,102;05.06.2002
7,102;04.06.2002
7,092;03.06.2002
7,082;31.05.2002
7,081;30.05.2002
7,081;29.05.2002
7,081;28.05.2002
7,067;27.05.2002
7,067;24.05.2002
7,067;23.05.2002
7,067;22.05.2002
7,063;21.05.2002
7,063;20.05.2002
7,063;17.05.2002
7,052;16.05.2002
7,052;15.05.2002
7,052;14.05.2002
7,052;13.05.2002
7,052;10.05.2002
7,052;09.05.2002
7,052;08.05.2002
7,052;07.05.2002
7,053;06.05.2002
7,053;03.05.2002
7,054;02.05.2002
7,054;01.05.2002
7,053;30.04.2002
7,0535;29.04.2002
7,054;26.04.2002
7,053;25.04.2002
7,053;24.04.2002
7,053;23.04.2002
7,053;22.04.2002
7,053;19.04.2002
7,053;18.04.2002
7,054;17.04.2002
7,0535;16.04.2002
7,0535;15.04.2002
7,055;12.04.2002
7,053;11.04.2002
7,053;10.04.2002
7,043;09.04.2002
7,0435;08.04.2002
7,043;05.04.2002
7,043;04.04.2002
7,034;03.04.2002
7,023;02.04.2002
7,023;01.04.2002
7,023;29.03.2002
7,023;28.03.2002
7,023;27.03.2002
7,0135;26.03.2002
7,0135;25.03.2002
6,9935;22.03.2002
6,9935;21.03.2002
6,993;20.03.2002
6,993;19.03.2002
6,994;18.03.2002
6,994;15.03.2002
6,994;14.03.2002
6,994;13.03.2002
6,994;12.03.2002
6,994;11.03.2002
6,993;08.03.2002
6,993;07.03.2002
6,983;06.03.2002
6,983;05.03.2002
6,9735;04.03.2002
6,9735;01.03.2002
6,9735;28.02.2002
6,9735;27.02.2002
6,9735;26.02.2002
6,9735;25.02.2002
6,963;22.02.2002
6,953;21.02.2002
6,953;20.02.2002
6,953;19.02.2002
6,943;18.02.2002
6,943;15.02.2002
6,934;14.02.2002
6,934;13.02.2002
6,934;12.02.2002
6,934;11.02.2002
6,9235;08.02.2002
6,9235;07.02.2002
6,903;06.02.2002
6,903;05.02.2002
6,903;04.02.2002
6,903;01.02.2002
6,903;31.01.2002
6,903;30.01.2002
6,897;29.01.2002
6,897;28.01.2002
6,897;25.01.2002
6,896;24.01.2002
6,87;23.01.2002
6,864;22.01.2002
6,864;21.01.2002
6,864;18.01.2002
6,864;17.01.2002
6,857;16.01.2002
6,857;15.01.2002
6,857;14.01.2002
6,8565;11.01.2002
6,847;10.01.2002
6,847;09.01.2002
6,847;08.01.2002
6,847;07.01.2002
6,838;04.01.2002
6,8335;03.01.2002
6,8235;02.01.2002
6,809;31.12.2001
6,809;28.12.2001
6,809;27.12.2001
6,809;26.12.2001
6,809;25.12.2001
6,809;24.12.2001
6,809;21.12.2001
6,809;20.12.2001
6,822;19.12.2001
6,822;18.12.2001
6,822;17.12.2001
6,822;14.12.2001
6,822;13.12.2001
6,822;12.12.2001
6,822;11.12.2001
6,822;10.12.2001
6,8135;07.12.2001
6,8135;06.12.2001
6,8135;05.12.2001
6,8135;04.12.2001
6,8235;03.12.2001
6,8235;30.11.2001
6,8235;29.11.2001
6,8235;28.11.2001
6,8235;27.11.2001
6,8235;26.11.2001
6,802;23.11.2001
6,802;22.11.2001
6,802;21.11.2001
6,802;20.11.2001
6,803;19.11.2001
6,803;16.11.2001
6,803;15.11.2001
6,793;14.11.2001
6,793;13.11.2001
6,793;12.11.2001
6,793;09.11.2001
6,793;08.11.2001
6,793;07.11.2001
6,783;06.11.2001
6,783;05.11.2001
6,793;02.11.2001
6,793;01.11.2001
6,793;31.10.2001
6,7835;30.10.2001
6,773;29.10.2001
6,773;26.10.2001
6,7625;25.10.2001
6,753;24.10.2001
6,753;23.10.2001
6,753;22.10.2001
6,753;19.10.2001
6,7635;18.10.2001
6,7635;17.10.2001
6,7635;16.10.2001
6,7635;15.10.2001
6,7635;12.10.2001
6,7615;11.10.2001
6,7635;10.10.2001
6,7535;09.10.2001
6,743;08.10.2001
6,743;05.10.2001
6,743;04.10.2001
6,7335;03.10.2001
6,733;02.10.2001
6,733;01.10.2001
6,732;28.09.2001
6,732;27.09.2001
6,732;26.09.2001
6,7235;25.09.2001
6,7145;24.09.2001
6,7135;21.09.2001
6,7135;20.09.2001
6,717;19.09.2001
6,7135;18.09.2001
6,7135;17.09.2001
6,7135;14.09.2001
6,7135;13.09.2001
6,7135;12.09.2001
6,7135;11.09.2001
6,7135;10.09.2001
6,7035;07.09.2001
6,6935;06.09.2001
6,6935;05.09.2001
6,6935;04.09.2001
6,703;03.09.2001
6,703;31.08.2001
6,703;30.08.2001
6,703;29.08.2001
6,703;28.08.2001
6,6935;27.08.2001
6,6935;24.08.2001
6,6935;23.08.2001
6,6835;22.08.2001
6,6845;21.08.2001
6,677;20.08.2001
6,6735;17.08.2001
6,6735;16.08.2001
6,6735;15.08.2001
6,6735;14.08.2001
6,6735;13.08.2001
6,6735;10.08.2001
6,6645;09.08.2001
6,6645;08.08.2001
6,6545;07.08.2001
6,6545;06.08.2001
6,6545;03.08.2001
6,652;02.08.2001
6,652;01.08.2001
6,652;31.07.2001
6,652;30.07.2001
6,652;27.07.2001
6,652;26.07.2001
6,652;25.07.2001
6,6345;24.07.2001
6,6345;23.07.2001
6,6345;20.07.2001
6,619;19.07.2001
6,619;18.07.2001
6,619;17.07.2001
6,619;16.07.2001
6,619;13.07.2001
6,619;12.07.2001
6,607;11.07.2001
6,605;10.07.2001
6,605;09.07.2001
6,605;06.07.2001
6,587;05.07.2001
6,587;04.07.2001
6,587;03.07.2001
6,5825;02.07.2001
6,5825;29.06.2001
6,5825;28.06.2001
6,58;27.06.2001
6,58;26.06.2001
6,58;25.06.2001
6,57;22.06.2001
6,57;21.06.2001
6,56;20.06.2001
6,56;19.06.2001
6,56;18.06.2001
6,56;15.06.2001
6,56;14.06.2001
6,565;13.06.2001
6,565;12.06.2001
6,557;11.06.2001
6,557;08.06.2001
6,555;07.06.2001
6,555;06.06.2001
6,555;05.06.2001
6,555;04.06.2001
6,55;01.06.2001
6,55;31.05.2001
6,55;30.05.2001
6,55;29.05.2001
6,5435;28.05.2001
6,5435;25.05.2001
6,5435;24.05.2001
6,5435;23.05.2001
6,5325;22.05.2001
6,53;21.05.2001
6,53;18.05.2001
6,53;17.05.2001
6,53;16.05.2001
6,5225;15.05.2001
6,52;14.05.2001
6,52;11.05.2001
6,52;10.05.2001
6,52;09.05.2001
6,52;08.05.2001
6,507;07.05.2001
6,507;04.05.2001
6,507;03.05.2001
6,507;02.05.2001
6,503;01.05.2001
6,503;30.04.2001
6,503;27.04.2001
6,5;26.04.2001
6,5;25.04.2001
6,513;24.04.2001
6,503;23.04.2001
6,503;20.04.2001
6,503;19.04.2001
6,503;18.04.2001
6,5;17.04.2001
6,5;16.04.2001
6,5;13.04.2001
6,5;12.04.2001
6,5;11.04.2001
6,49;10.04.2001
6,49;09.04.2001
6,49;06.04.2001
6,49;05.04.2001
6,49;04.04.2001
6,49;03.04.2001
6,48;02.04.2001
6,48;30.03.2001
6,48;29.03.2001
6,48;28.03.2001
6,48;27.03.2001
6,48;26.03.2001
6,48;23.03.2001
6,47;22.03.2001
6,46;21.03.2001
6,46;20.03.2001
6,46;19.03.2001
6,46;16.03.2001
6,46;15.03.2001
6,46;14.03.2001
6,46;13.03.2001
6,46;12.03.2001
6,46;09.03.2001
6,46;08.03.2001
6,45;07.03.2001
6,45;06.03.2001
6,45;05.03.2001
6,45;02.03.2001
6,45;01.03.2001
6,439;28.02.2001
6,439;27.02.2001
6,439;26.02.2001
6,439;23.02.2001
6,439;22.02.2001
6,437;21.02.2001
6,431;20.02.2001
6,431;19.02.2001
6,431;16.02.2001
